600,407,100,12/10,5 :28
187 ,1         ,50  
188 ,1         ,50  
189 ,1         ,50  
190 ,1         ,50  
191 ,1         ,50  
192 ,1         ,50  
193 ,1         ,50  
194 ,1         ,50  
195 ,1         ,50  
196 ,1         ,50  
197 ,1         ,50  
198 ,1         ,50  
199 ,1         ,50  
200 ,1         ,50  
201 ,1         ,100 
202 ,1         ,100 
203 ,1         ,100 
204 ,1         ,100 
205 ,1         ,100 
206 ,1         ,100 
207 ,1         ,100 
208 ,1         ,100 
209 ,1         ,100 
210 ,1         ,100 
211 ,1         ,100 
212 ,1         ,100 
213 ,1         ,100 
214 ,1         ,100 
215 ,1         ,100 
216 ,1         ,100 
217 ,1         ,100 
218 ,1         ,100 
219 ,1         ,100 
220 ,1         ,100 
221 ,1         ,100 
222 ,1         ,100 
223 ,1         ,100 
224 ,1         ,100 
225 ,1         ,100 
226 ,1         ,100 
227 ,1         ,100 
228 ,1         ,100 
229 ,1         ,100 
230 ,1         ,100 
231 ,1         ,100 
232 ,1         ,100 
233 ,1         ,100 
234 ,1         ,100 
235 ,1         ,100 
236 ,1         ,100 
237 ,1         ,100 
238 ,1         ,100 
239 ,1         ,100 
240 ,1         ,100 
241 ,1         ,100 
242 ,1         ,100 
243 ,1         ,100 
244 ,1         ,100 
245 ,1         ,100 
246 ,1         ,100 
247 ,1         ,100 
248 ,1         ,100 
249 ,1         ,100 
250 ,1         ,100 
251 ,1         ,100 
252 ,1         ,100 
253 ,1         ,100 
254 ,1         ,100 
255 ,1         ,100 
256 ,1         ,100 
257 ,1         ,100 
258 ,1         ,100 
259 ,1         ,100 
260 ,1         ,100 
261 ,1         ,100 
262 ,1         ,100 
263 ,1         ,100 
264 ,1         ,100 
265 ,1         ,100 
266 ,1         ,100 
267 ,1         ,100 
268 ,1         ,100 
269 ,1         ,100 
270 ,1         ,100 
271 ,1         ,100 
272 ,1         ,100 
273 ,1         ,100 
274 ,1         ,100 
275 ,1         ,100 
276 ,1         ,100 
277 ,1         ,100 
278 ,1         ,100 
279 ,1         ,100 
280 ,1         ,100 
281 ,1         ,100 
282 ,1         ,100 
283 ,1         ,100 
284 ,1         ,100 
285 ,1         ,100 
286 ,1         ,100 
287 ,1         ,100 
288 ,1         ,100 
289 ,1         ,100 
290 ,1         ,100 
291 ,1         ,100 
292 ,1         ,100 
293 ,1         ,100 
294 ,1         ,100 
295 ,1         ,100 
296 ,1         ,100 
297 ,1         ,100 
298 ,1         ,100 
299 ,1         ,100 
300 ,1         ,100 
301 ,1         ,100 
302 ,1         ,100 
303 ,1         ,100 
304 ,1         ,100 
305 ,1         ,100 
306 ,1         ,100 
307 ,1         ,100 
308 ,1         ,100 
309 ,1         ,100 
310 ,1         ,100 
311 ,1         ,100 
312 ,1         ,100 
313 ,1         ,100 
314 ,1         ,100 
315 ,1         ,100 
316 ,1         ,100 
317 ,1         ,100 
318 ,1         ,100 
319 ,1         ,100 
320 ,1         ,100 
321 ,1         ,100 
322 ,1         ,100 
323 ,1         ,100 
324 ,1         ,100 
325 ,1         ,100 
326 ,1         ,100 
327 ,1         ,100 
328 ,1         ,100 
329 ,1         ,100 
330 ,1         ,100 
331 ,1         ,100 
332 ,1         ,100 
333 ,1         ,100 
334 ,1         ,100 
335 ,1         ,100 
336 ,1         ,100 
337 ,1         ,100 
338 ,1         ,100 
339 ,1         ,100 
340 ,1         ,100 
341 ,1         ,100 
342 ,1         ,100 
343 ,1         ,100 
344 ,1         ,100 
345 ,1         ,100 
346 ,1         ,100 
347 ,1         ,100 
348 ,1         ,100 
349 ,1         ,100 
350 ,1         ,100 
351 ,1         ,100 
352 ,1         ,100 
353 ,1         ,100 
354 ,1         ,100 
355 ,1         ,100 
356 ,1         ,100 
357 ,1         ,100 
358 ,1         ,100 
359 ,1         ,100 
360 ,1         ,100 
361 ,1         ,100 
362 ,1         ,100 
363 ,1         ,100 
364 ,1         ,100 
365 ,1         ,100 
366 ,1         ,100 
367 ,1         ,100 
368 ,1         ,100 
369 ,1         ,100 
370 ,1         ,100 
371 ,1         ,100 
372 ,1         ,100 
373 ,1         ,100 
374 ,1         ,100 
375 ,1         ,100 
376 ,1         ,100 
377 ,1         ,100 
378 ,1         ,100 
379 ,1         ,100 
380 ,1         ,100 
381 ,1         ,100 
382 ,1         ,100 
383 ,1         ,100 
384 ,1         ,100 
385 ,1         ,100 
386 ,1         ,100 
387 ,1         ,100 
388 ,1         ,100 
389 ,1         ,100 
390 ,1         ,100 
391 ,1         ,100 
392 ,1         ,100 
393 ,1         ,100 
394 ,1         ,100 
395 ,1         ,100 
396 ,1         ,100 
397 ,1         ,100 
398 ,1         ,100 
399 ,1         ,100 
400 ,1         ,100 
401 ,1         ,100 
402 ,1         ,100 
403 ,1         ,100 
404 ,1         ,100 
405 ,1         ,100 
406 ,1         ,100 
407 ,1         ,100 
408 ,1         ,100 
409 ,1         ,100 
410 ,1         ,100 
411 ,1         ,100 
412 ,1         ,100 
413 ,1         ,100 
414 ,1         ,100 
415 ,1         ,100 
416 ,1         ,100 
417 ,1         ,100 
418 ,1         ,100 
419 ,1         ,100 
420 ,1         ,100 
421 ,1         ,100 
422 ,1         ,100 
423 ,1         ,100 
424 ,1         ,100 
425 ,1         ,100 
426 ,1         ,100 
427 ,1         ,100 
428 ,1         ,100 
429 ,1         ,100 
430 ,1         ,100 
431 ,1         ,100 
432 ,1         ,100 
433 ,1         ,100 
434 ,1         ,100 
435 ,1         ,100 
436 ,1         ,100 
437 ,1         ,100 
438 ,1         ,100 
439 ,1         ,100 
440 ,1         ,100 
441 ,1         ,100 
442 ,1         ,100 
443 ,1         ,100 
444 ,1         ,100 
445 ,1         ,100 
446 ,1         ,100 
447 ,1         ,100 
448 ,1         ,100 
449 ,1         ,100 
450 ,1         ,100 
451 ,1         ,100 
452 ,1         ,100 
453 ,1         ,100 
454 ,1         ,100 
455 ,1         ,100 
456 ,1         ,100 
457 ,1         ,100 
458 ,1         ,100 
459 ,1         ,100 
460 ,1         ,100 
461 ,1         ,100 
462 ,1         ,100 
463 ,1         ,100 
464 ,1         ,100 
465 ,1         ,100 
466 ,1         ,100 
467 ,1         ,100 
468 ,1         ,100 
469 ,1         ,100 
470 ,1         ,100 
471 ,1         ,100 
472 ,1         ,100 
473 ,1         ,100 
474 ,1         ,100 
475 ,1         ,100 
476 ,1         ,100 
477 ,1         ,100 
478 ,1         ,100 
479 ,1         ,100 
480 ,1         ,100 
481 ,1         ,100 
482 ,1         ,100 
483 ,1         ,100 
484 ,1         ,100 
485 ,1         ,100 
486 ,1         ,100 
487 ,1         ,100 
488 ,1         ,100 
489 ,1         ,100 
490 ,1         ,100 
491 ,1         ,100 
492 ,1         ,100 
493 ,1         ,100 
494 ,1         ,100 
495 ,1         ,100 
496 ,1         ,100 
497 ,1         ,100 
498 ,1         ,100 
499 ,1         ,100 
500 ,1         ,100 
501 ,1         ,100 
502 ,1         ,100 
503 ,1         ,100 
504 ,1         ,100 
505 ,1         ,100 
506 ,1         ,100 
507 ,1         ,100 
508 ,1         ,100 
509 ,1         ,100 
510 ,1         ,100 
511 ,1         ,100 
512 ,1         ,100 
513 ,1         ,100 
514 ,1         ,100 
515 ,1         ,100 
516 ,1         ,100 
517 ,1         ,100 
518 ,1         ,100 
519 ,1         ,100 
520 ,1         ,100 
521 ,1         ,100 
522 ,1         ,100 
523 ,1         ,100 
524 ,1         ,100 
525 ,1         ,100 
526 ,1         ,100 
527 ,1         ,100 
528 ,1         ,100 
529 ,1         ,100 
530 ,1         ,100 
531 ,1         ,100 
532 ,1         ,100 
533 ,1         ,100 
534 ,1         ,100 
535 ,1         ,100 
536 ,1         ,100 
537 ,1         ,100 
538 ,1         ,100 
539 ,1         ,100 
540 ,1         ,100 
541 ,1         ,100 
542 ,1         ,100 
543 ,1         ,100 
544 ,1         ,100 
545 ,1         ,100 
546 ,1         ,100 
547 ,1         ,100 
548 ,1         ,100 
549 ,1         ,100 
550 ,1         ,100 
551 ,1         ,100 
552 ,1         ,100 
553 ,1         ,100 
554 ,1         ,100 
555 ,1         ,100 
556 ,1         ,100 
557 ,1         ,100 
558 ,1         ,100 
559 ,1         ,100 
560 ,1         ,100 
561 ,1         ,100 
562 ,1         ,100 
563 ,1         ,100 
564 ,1         ,100 
565 ,1         ,100 
566 ,1         ,100 
567 ,1         ,100 
568 ,1         ,100 
569 ,1         ,100 
570 ,1         ,100 
571 ,1         ,100 
572 ,1         ,100 
573 ,1         ,100 
574 ,1         ,100 
575 ,1         ,100 
576 ,1         ,100 
577 ,1         ,100 
578 ,1         ,100 
579 ,1         ,100 
580 ,1         ,100 
581 ,1         ,100 
582 ,1         ,100 
583 ,1         ,100 
584 ,1         ,100 
585 ,1         ,100 
586 ,1         ,100 
587 ,1         ,100 
588 ,1         ,100 
589 ,1         ,100 
590 ,1         ,100 
591 ,1         ,100 
592 ,1         ,100 
593 ,1         ,100 
594 ,1         ,100 
595 ,1         ,100 
596 ,1         ,100 
597 ,1         ,100 
598 ,1         ,100 
599 ,1         ,100 
600 ,1         ,100 
